Area Type, Area, Area Name, Standard Occupational Code, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,3,Finger Lakes,19-3099,"Social Scientists and Related Workers, All Other",280,81712,80198,67834,88652
10,3,Finger Lakes,19-4012,Agricultural Technicians,,45555,38874,32798,51933
10,3,Finger Lakes,19-4013,Food Science Technicians,100,65362,59837,44332,75878
10,3,Finger Lakes,19-4021,Biological Technicians,120,48603,41795,33917,55947
10,3,Finger Lakes,19-4031,Chemical Technicians,170,63119,55641,42423,73466
10,3,Finger Lakes,19-4042,"Environmental Science and Protection Technicians, Including Health",130,42923,40902,32161,48304
10,3,Finger Lakes,19-4061,Social Science Research Assistants,,41351,31466,30101,46976
10,3,Finger Lakes,19-4092,Forensic Science Technicians,,62895,56186,49922,69381
10,3,Finger Lakes,19-4099,"Life, Physical, and Social Science Technicians, All Other",400,44062,37790,31899,50144
10,3,Finger Lakes,19-5011,Occupational Health and Safety Specialists,340,83628,82415,53447,98720
10,3,Finger Lakes,19-5012,Occupational Health and Safety Technicians,90,68256,63733,42511,81129
10,3,Finger Lakes,21-0000,Community and Social Service Occupations,11710,55331,52039,35730,65132
10,3,Finger Lakes,21-1012,"Educational, Guidance, School, and Vocational Counselors",1710,59483,54296,42211,68118
10,3,Finger Lakes,21-1013,Marriage and Family Therapists,50,49554,48826,37093,55785
10,3,Finger Lakes,21-1015,Rehabilitation Counselors,,53488,48666,33855,63303
10,3,Finger Lakes,21-1018,"Substance abuse, behavioral disorder, and mental health counselors?(OES-specific code and title)",1120,53763,51313,37191,62050
10,3,Finger Lakes,21-1019,"Counselors, All Other",,47169,48063,39196,51155
10,3,Finger Lakes,21-1021,"Child, Family, and School Social Workers",1330,62542,61679,46008,70809
10,3,Finger Lakes,21-1022,Healthcare Social Workers,1970,50033,44934,33427,58336
10,3,Finger Lakes,21-1023,Mental Health and Substance Abuse Social Workers,540,67608,65949,47101,77862
10,3,Finger Lakes,21-1029,"Social Workers, All Other",180,79785,76042,70089,84634
10,3,Finger Lakes,21-1091,Health Educators,190,59478,54572,38870,69784
10,3,Finger Lakes,21-1093,Social and Human Service Assistants,2370,43453,40203,31431,49465
10,3,Finger Lakes,21-1094,Community Health Workers,470,47641,42184,35480,53721
10,3,Finger Lakes,21-1099,"Community and Social Service Specialists, All Other",,66696,62639,50394,74846
10,3,Finger Lakes,21-2011,Clergy,700,61283,59499,38001,72925
10,3,Finger Lakes,21-2021,"Directors, Religious Activities and Education",210,60597,52906,33548,74120
10,3,Finger Lakes,21-2099,"Religious Workers, All Other",,38695,33700,29536,43787
10,3,Finger Lakes,23-0000,Legal Occupations,3890,111012,84550,48951,142042
10,3,Finger Lakes,23-1011,Lawyers,2040,141983,121709,68704,178623
10,3,Finger Lakes,23-1012,Judicial Law Clerks,,86663,58665,39834,110076
10,3,Finger Lakes,23-1022,"Arbitrators, Mediators, and Conciliators",,96094,102474,52621,117829
10,3,Finger Lakes,23-1023,"Judges, Magistrate Judges, and Magistrates",280,167168,186942,95735,202884
10,3,Finger Lakes,23-2011,Paralegals and Legal Assistants,1290,57636,51622,39491,66709
10,3,Finger Lakes,23-2093,"Title Examiners, Abstractors, and Searchers",140,61196,52660,41207,71190
10,3,Finger Lakes,23-2099,"Legal Support Workers, All Other",50,81443,67345,48199,98065
10,3,Finger Lakes,25-0000,"Education, Training, and Library Occupations",48060,67840,61950,33997,84761
10,3,Finger Lakes,25-1011,"Business Teachers, Postsecondary",,119690,103242,53698,152687
10,3,Finger Lakes,25-1021,"Computer Science Teachers, Postsecondary",,103449,101062,61996,124176
10,3,Finger Lakes,25-1022,"Mathematical Science Teachers, Postsecondary",270,97416,82408,58329,116959
10,3,Finger Lakes,25-1032,"Engineering Teachers, Postsecondary",,122984,105410,75503,146724
10,3,Finger Lakes,25-1042,"Biological Science Teachers, Postsecondary",,117202,104956,62261,144673
10,3,Finger Lakes,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",,91263,81132,55787,109000
10,3,Finger Lakes,25-1052,"Chemistry Teachers, Postsecondary",,90002,81260,60643,104683
10,3,Finger Lakes,25-1067,"Sociology Teachers, Postsecondary",,78976,82432,53069,91930
10,3,Finger Lakes,25-1069,"Social Sciences Teachers, Postsecondary, All Other",140,95940,82627,59004,114408
10,3,Finger Lakes,25-1071,"Health Specialties Teachers, Postsecondary",,189282,173673,78338,244754
10,3,Finger Lakes,25-1072,"Nursing Instructors and Teachers, Postsecondary",440,96608,82750,65251,112287
10,3,Finger Lakes,25-1081,"Education Teachers, Postsecondary",,90407,82894,47046,112087
10,3,Finger Lakes,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",50,64200,65492,40887,75857
10,3,Finger Lakes,25-1121,"Art, Drama, and Music Teachers, Postsecondary",,73563,64661,56031,82329
10,3,Finger Lakes,25-1122,"Communications Teachers, Postsecondary",,80376,64871,51654,94736
10,3,Finger Lakes,25-1123,"English Language and Literature Teachers, Postsecondary",,87382,81378,46224,107962
10,3,Finger Lakes,25-1124,"Foreign Language and Literature Teachers, Postsecondary",,80604,79758,57691,92060
10,3,Finger Lakes,25-1125,"History Teachers, Postsecondary",,93165,84267,60453,109522
10,3,Finger Lakes,25-1126,"Philosophy and Religion Teachers, Postsecondary",,86905,82329,52072,104321
10,3,Finger Lakes,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",,72126,67156,46163,85107
10,3,Finger Lakes,25-1194,"Vocational Education Teachers, Postsecondary",280,67427,61807,45714,78282
10,3,Finger Lakes,25-1199,"Postsecondary Teachers, All Other",,97315,80768,60291,115828
10,3,Finger Lakes,25-2011,"Preschool Teachers, Except Special Education",1620,42125,36659,30120,48128
10,3,Finger Lakes,25-2012,"Kindergarten Teachers, Except Special Education",540,69533,65259,50529,79033
10,3,Finger Lakes,25-2021,"Elementary School Teachers, Except Special Education",6630,67276,64311,49040,76395
10,3,Finger Lakes,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",2450,70447,65290,52665,79339
10,3,Finger Lakes,25-2023,"Career/Technical  Education Teachers, Middle School",120,70119,66499,55081,77638
10,3,Finger Lakes,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",4860,68884,64299,49598,78527
10,3,Finger Lakes,25-2032,"Career/Technical Education Teachers, Secondary School",680,72206,66856,55118,80750
10,3,Finger Lakes,25-2051,"Special Education Teachers, Preschool",140,68901,60002,47237,79733
10,3,Finger Lakes,25-2052,"Special Education Teachers, Kindergarten and Elementary School",1540,64559,62518,47842,72917
10,3,Finger Lakes,25-2057,"Special Education Teachers, Middle School",510,70289,65981,53959,78454
10,3,Finger Lakes,25-2058,"Special Education Teachers, Secondary School",1370,69249,64485,51579,78084
10,3,Finger Lakes,25-2059,"Special Education Teachers, All Other",130,58697,54547,41325,67383
10,3,Finger Lakes,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,140,60541,61029,45682,67970
10,3,Finger Lakes,25-3021,Self-Enrichment Education Teachers,1110,52954,46648,31807,63526
10,3,Finger Lakes,25-3031,"Substitute Teachers, Short-Term",2160,46237,36917,29944,54384
10,3,Finger Lakes,25-3041,Tutors,620,50161,40473,30259,60111
10,3,Finger Lakes,25-3099,"Teachers and Instructors, All Other",,64022,63474,47173,72446
10,3,Finger Lakes,25-4011,Archivists,,54839,52705,36107,64204
10,3,Finger Lakes,25-4012,Curators,50,66466,63130,47043,76178
10,3,Finger Lakes,25-4013,Museum Technicians and Conservators,,52016,50327,37401,59323
10,3,Finger Lakes,25-4022,Librarians and Media Collections Specialists,780,65092,64405,47692,73793
10,3,Finger Lakes,25-4031,Library Technicians,330,36506,31498,29536,40503
10,3,Finger Lakes,25-9031,Instructional Coordinators,1050,76909,78659,50005,90361
10,3,Finger Lakes,25-9044,"Teaching Assistants, Postsecondary",,43296,39500,31793,49047
10,3,Finger Lakes,25-9045,"Teaching Assistants, Except Postsecondary",8210,33338,30773,29536,35535
10,3,Finger Lakes,25-9099,"Education, Training, and Library Workers, All Other",,41928,31854,30722,47531
10,3,Finger Lakes,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",6280,67354,54322,36135,82964
10,3,Finger Lakes,27-1011,Art Directors,130,109899,98774,61164,134267
10,3,Finger Lakes,27-1014,Multimedia Artists and Animators,,62012,45343,40387,72825
10,3,Finger Lakes,27-1021,Commercial and Industrial Designers,90,76709,69976,44323,92902
10,3,Finger Lakes,27-1022,Fashion Designers,60,81746,77270,46974,99131
10,3,Finger Lakes,27-1023,Floral Designers,210,38139,36165,31270,41573
10,3,Finger Lakes,27-1024,Graphic Designers,630,60782,53668,39623,71360
10,3,Finger Lakes,27-1025,Interior Designers,200,64239,54682,38536,77090
10,3,Finger Lakes,27-1026,Merchandise Displayers and Window Trimmers,350,39191,35327,32060,42757
10,3,Finger Lakes,27-1027,Set and Exhibit Designers,,69487,64863,44211,82125
10,3,Finger Lakes,27-2012,Producers and Directors,310,83228,71749,44770,102456
10,3,Finger Lakes,27-2022,Coaches and Scouts,1030,53388,45928,32855,63655
10,3,Finger Lakes,27-2023,"Umpires, Referees, and Other Sports Officials",,63649,43744,41976,74486
10,3,Finger Lakes,27-2041,Music Directors and Composers,210,61731,61676,39435,72878
10,3,Finger Lakes,27-3011,Radio and Television Announcers,70,51610,38224,31297,61767
10,3,Finger Lakes,27-3023,"News Analysts, Reporters, and Journalist",140,74131,55979,38002,92195
10,3,Finger Lakes,27-3031,Public Relations Specialists,790,72153,68330,44568,85945
10,3,Finger Lakes,27-3041,Editors,260,77580,65424,42783,94978
10,3,Finger Lakes,27-3042,Technical Writers,130,74790,70782,54377,84997
10,3,Finger Lakes,27-3043,Writers and Authors,110,86469,65966,36893,111258
10,3,Finger Lakes,27-3091,Interpreters and Translators,350,64894,66850,42312,76185
10,3,Finger Lakes,27-3099,"Media and Communication Workers, All Other",,75451,72163,45184,90584
10,3,Finger Lakes,27-4011,Audio and Video Equipment Technicians,280,53168,49679,38569,60467
10,3,Finger Lakes,27-4012,Broadcast Technicians,80,56033,44563,30716,68691
10,3,Finger Lakes,27-4014,Sound Engineering Technicians,,57050,52101,33020,69065
10,3,Finger Lakes,27-4021,Photographers,150,51143,43041,32424,60502
10,3,Finger Lakes,27-4031,"Camera Operators, Television, Video, and Motion Picture",,60900,56302,39128,71786
10,3,Finger Lakes,27-4032,Film and Video Editors,50,66361,53223,32787,83149
10,3,Finger Lakes,29-0000,Healthcare Practitioners and Technical Occupations,34850,93627,80424,50747,115067
10,3,Finger Lakes,29-1011,Chiropractors,160,82272,71619,47071,99873
10,3,Finger Lakes,29-1021,"Dentists, General",440,186033,174313,81115,238491
10,3,Finger Lakes,29-1023,Orthodontists,120,238084,180206,155118,279567
10,3,Finger Lakes,29-1029,"Dentists, All Other Specialists",,200466,197829,111454,244971
10,3,Finger Lakes,29-1031,Dietitians and Nutritionists,320,69422,65749,46278,80994
10,3,Finger Lakes,29-1041,Optometrists,110,136250,134549,86451,161149
10,3,Finger Lakes,29-1051,Pharmacists,1090,125910,133008,91726,143002
10,3,Finger Lakes,29-1071,Physician Assistants,880,125169,130181,93730,140888
10,3,Finger Lakes,29-1081,Podiatrists,,116344,105744,65456,141788
10,3,Finger Lakes,29-1122,Occupational Therapists,690,86629,84289,61023,99432
10,3,Finger Lakes,29-1123,Physical Therapists,940,88426,84062,65590,99844
10,3,Finger Lakes,29-1125,Recreational Therapists,80,62668,63076,46492,70756
10,3,Finger Lakes,29-1126,Respiratory Therapists,410,78007,83385,63890,85066
10,3,Finger Lakes,29-1127,Speech-Language Pathologists,870,80247,76799,56440,92151
10,3,Finger Lakes,29-1129,"Therapists, All Other",70,68942,54718,42050,82387
10,3,Finger Lakes,29-1131,Veterinarians,360,127200,122368,69274,156163
10,3,Finger Lakes,29-1141,Registered Nurses,11800,86748,85170,65613,97316
10,3,Finger Lakes,29-1151,Nurse Anesthetists,100,221309,213478,136231,263848
10,3,Finger Lakes,29-1161,Nurse Midwives,,120894,122471,99588,131547
10,3,Finger Lakes,29-1171,Nurse Practitioners,1090,133530,126862,102177,149208
10,3,Finger Lakes,29-1181,Audiologists,50,84325,85513,66728,93124
10,3,Finger Lakes,29-1211,Anesthesiologists,130,241411,226573,68992,327621
10,3,Finger Lakes,29-1213,Dermatologists,,513987,,122219,
10,3,Finger Lakes,29-1214,Emergency Medicine Physicians,290,223295,,70389,299748
10,3,Finger Lakes,29-1215,Family Medicine Physicians,200,193229,196044,94621,242533
10,3,Finger Lakes,29-1218,Obstetricians and Gynecologists,180,197070,198787,72120,259545
10,3,Finger Lakes,29-1221,"Pediatricians, General",270,145549,138987,70566,183041
10,3,Finger Lakes,29-1223,Psychiatrists,200,176610,183623,70864,229482
10,3,Finger Lakes,29-1224,Radiologists,110,252870,,73291,342661
10,3,Finger Lakes,29-1229,"Physicians, All Other",670,232835,213833,85455,306524
10,3,Finger Lakes,29-1241,"Ophthalmologists, Except Pediatric",,258126,223074,75243,349568
10,3,Finger Lakes,29-1242,"Orthopedic Surgeons, Except Pediatric",70,322004,,71122,447445
10,3,Finger Lakes,29-1249,"Surgeons, All Other",170,226301,173705,72704,303100
10,3,Finger Lakes,29-1291,Acupuncturists,,62028,61275,49041,68520
10,3,Finger Lakes,29-1292,Dental Hygienists,1060,77065,79134,67262,81967
10,3,Finger Lakes,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",,98262,97997,62681,116051
10,3,Finger Lakes,29-2010,Clinical Laboratory Technologists and Technicians,950,69370,70510,44839,81635
10,3,Finger Lakes,29-2031,Cardiovascular Technologists and Technicians,200,63039,65229,42030,73543
10,3,Finger Lakes,29-2032,Diagnostic Medical Sonographers,380,82208,83749,68263,89180
10,3,Finger Lakes,29-2033,Nuclear Medicine Technologists,60,86050,88378,71900,93124
10,3,Finger Lakes,29-2034,Radiologic Technologists,800,71007,68538,55719,78650
10,3,Finger Lakes,29-2035,Magnetic Resonance Imaging Technologists,190,83461,85507,73741,88322
10,3,Finger Lakes,29-2042,Emergency Medical Technicians,1010,42773,38426,32788,47765
10,3,Finger Lakes,29-2043,Paramedics,520,55903,53893,47549,60080
10,3,Finger Lakes,29-2051,Dietetic Technicians,,44631,44442,36287,48803
10,3,Finger Lakes,29-2052,Pharmacy Technicians,1240,39496,37426,31999,43244
10,3,Finger Lakes,29-2053,Psychiatric Technicians,80,43806,39442,33347,49036
10,3,Finger Lakes,29-2055,Surgical Technologists,370,55400,56699,41893,62152
10,3,Finger Lakes,29-2056,Veterinary Technologists and Technicians,460,48069,48145,37073,53567
10,3,Finger Lakes,29-2057,Ophthalmic Medical Technicians,120,44013,40539,34863,48588
10,3,Finger Lakes,29-2061,Licensed Practical and Licensed Vocational Nurses,3000,54183,51964,46391,58080
10,3,Finger Lakes,29-2072,Medical Records Specialists,520,53714,50467,38150,61496
10,3,Finger Lakes,29-2081,"Opticians, Dispensing",240,56442,57861,41228,64049
10,3,Finger Lakes,29-2099,"Health Technologists and Technicians, All Other",290,59899,50881,36921,71389
10,3,Finger Lakes,29-9091,Athletic Trainers,80,60525,55217,44927,68324
10,3,Finger Lakes,29-9093,Surgical Assistants,50,60969,48970,47652,67627
10,3,Finger Lakes,29-9099,"Healthcare Practitioners and Technical Workers, All Other",60,69059,59471,41444,82867
10,3,Finger Lakes,31-0000,Healthcare Support Occupations,27470,37610,34584,30102,41364
10,3,Finger Lakes,31-1120,Home Health & Personal Care Aides,16790,35156,33696,33696,38099
10,3,Finger Lakes,31-1131,Nursing Assistants,5580,38911,38829,32810,41962
10,3,Finger Lakes,31-1132,Orderlies,270,39065,39954,33041,42076
10,3,Finger Lakes,31-1133,Psychiatric Aides,,53325,51172,41673,59150
10,3,Finger Lakes,31-2011,Occupational Therapy Assistants,110,59652,59931,47771,65592
10,3,Finger Lakes,31-2021,Physical Therapist Assistants,250,57939,56663,47984,62915
10,3,Finger Lakes,31-2022,Physical Therapist Aides,70,34081,29780,29536,36702
10,3,Finger Lakes,31-9011,Massage Therapists,240,61313,45979,32297,75820
10,3,Finger Lakes,31-9091,Dental Assistants,1090,47405,48805,36233,52991
10,3,Finger Lakes,31-9092,Medical Assistants,1190,39914,38515,34410,42666
